Location,Unique_Id,row,col,Genotype,PlHa,PHI,YdHa,YdPl,SW,PSN,SWP,HI,VPP,StWP,PlHa_cat
INV-M3-2,20GH1CA329,12,11,SEF_060,4.0,74.0293809,1175.833333,7.055,0.212180451,3.594594595,0.7627027027027027,54.09239026,8.0,14.05,1.0
INV-M3-2,20GH1CA138,2,6,GCDT_269,4.0,80.63229849,1179.583333,7.0775,0.191283784,2.846153846,0.5444230769230769,65.66921828,1.0,8.0,1.0
INV-M3-2,20GH1CA064,5,3,GCDT_196,5.0,,1181.25,5.67,0.301595745,2.9375,0.8859375,,4.0,,2.0
INV-M3-2,20GH1CA289,17,10,GCDT_193,4.0,56.06268364,1192.5,7.155,0.220153846,1.604938272,0.35333333333333333,28.125,6.0,50.71,1.0
INV-M3-2,20GH1CA301,29,10,GCDT_033,5.0,84.6471804,1194.583333,5.734,0.278349515,4.12,1.1468,64.21052632,3.0,10.78,2.0
INV-M3-2,20GH1CA050,19,3,GCDT_040,3.0,77.74798928,1208.333333,9.666666667,0.202797203,2.26984127,0.4603174603174603,66.39194139,3.0,6.38,1.0
INV-M3-2,20GH1CA400,9,13,GCDT_104,3.0,79.51379405,1212.916667,9.703333333,0.244621849,3.305555556,0.8086111111111111,62.81829953,,9.73,1.0
INV-M3-2,20GH1CA019,19,2,GCDT_053,4.0,79.89026063,1213.333333,7.28,0.23483871,3.179487179,0.7466666666666667,53.53925354,,17.94,1.0
INV-M3-2,20GH1CA109,28,5,GCDT_266,4.0,81.52812762,1213.75,7.2825,0.23304,3.378378378,0.7872972972972972,66.93474265,21.0,7.79,1.0
INV-M3-2,20GH1CA350,10,12,GCDT_242,5.0,80.91814159,1219.166667,5.852,0.235967742,3.024390244,0.7136585365853659,63.3744856,30.0,10.01,2.0
INV-M3-2,20GH1CA311,30,11,GCDT_239,4.0,81.3837177,1220.416667,7.3225,0.179693252,3.134615385,0.5632692307692307,69.95462145,2.0,5.88,1.0
INV-M3-2,20GH1CA059,10,3,GCDT_214,4.0,79.64912281,1229.583333,7.3775,0.273240741,2.634146341,0.7197560975609757,45.90138435,8.0,27.24,1.0
INV-M3-2,20GH1CA225,21,8,GCDT_020,4.0,77.43966422,1230.0,7.38,0.281142857,3.387096774,0.952258064516129,51.94439557,1.0,18.71,1.0
INV-M3-2,20GH1CA406,3,13,GCDT_239,5.0,73.61352897,1233.333333,5.92,0.21294964,1.985714286,0.4228571428571429,51.3354145,10.0,17.45,2.0
INV-M3-2,20GH1CA026,26,2,GCDT_108,4.0,76.63310096,1236.666667,7.42,0.349176471,2.5,0.8729411764705882,59.32440536,5.0,11.3,1.0
INV-M3-2,20GH1CA160,24,6,GCDT_073,5.0,79.85074627,1248.333333,5.992,0.282641509,2.789473684,0.788421052631579,58.71056241,5.0,13.51,2.0
INV-M3-2,20GH1CA105,32,5,GCDT_020,5.0,81.10661269,1252.083333,6.01,0.261304348,3.965517241,1.0362068965517242,60.23251153,6.0,12.84,2.0
INV-M3-2,20GH1CA038,31,3,GCDT_030,2.0,73.71247254,1258.333333,15.1,0.269642857,3.111111111,0.8388888888888889,50.26631158,5.0,19.11,0.0
INV-M3-2,20GH1CA184,21,7,GCDT_190,5.0,70.76023392,1260.416667,6.05,0.22080292,3.512820513,0.7756410256410257,38.80692752,1.0,35.2,2.0
INV-M3-2,20GH1CA352,12,12,GCDT_039,3.0,81.70338528,1267.083333,10.13666667,0.211180556,3.348837209,0.7072093023255814,61.05199759,7.0,12.59,1.0
INV-M3-2,20GH1CA255,18,9,GCDT_023,3.0,79.03601969,1270.833333,10.16666667,0.324468085,2.848484848,0.9242424242424242,59.30390822,1.0,12.84,1.0
INV-M3-2,20GH1CA266,7,9,GCDT_172,5.0,71.017853,1276.25,6.126,0.283611111,1.963636364,0.5569090909090909,41.58294868,2.0,30.53,2.0
INV-M3-2,20GH1CA116,21,5,GCDT_263,5.0,75.96083231,1292.916667,6.206,0.162460733,2.850746269,0.46313432835820895,53.90896456,1.0,16.71,2.0
INV-M3-2,20GH1CA002,2,2,GCDT_095,3.0,83.1415574,1294.583333,10.35666667,0.250564516,3.647058824,0.9138235294117647,61.61015269,,13.06,1.0
INV-M3-2,20GH1CA398,11,13,GCDT_113,4.0,78.64714791,1298.333333,7.79,0.203660131,3.4,0.6924444444444444,59.68205325,2.0,12.59,1.0
INV-M3-2,20GH1CA152,16,6,GCDT_056,4.0,83.02387268,1304.166667,7.825,0.2504,3.571428571,0.8942857142857144,59.38152153,1.0,15.01,1.0
INV-M3-2,20GH1CA167,31,6,GCDT_294,4.0,78.44059406,1320.416667,7.9225,0.266302521,3.71875,0.9903125,54.25440849,36.0,18.01,1.0
INV-M3-2,20GH1CA086,18,4,GCDT_123,4.0,68.96476729,1321.25,7.9275,0.218689655,2.589285714,0.56625,52.25774555,3.0,14.7,1.0
INV-M3-2,20GH1CA278,6,10,GCDT_052,4.0,81.71045853,1321.666667,7.93,0.208684211,3.8,0.7929999999999999,58.1271761,9.0,15.75,1.0
INV-M3-2,20GH1CA219,15,8,GCDT_202,3.0,74.99415751,1337.083333,10.69666667,0.196871166,4.289473684,0.8444736842105264,55.99371837,1.0,14.52,1.0
INV-M3-2,20GH1CA129,8,5,GCDT_284,5.0,75.97647059,1345.416667,6.458,0.218175676,3.363636364,0.7338636363636364,57.53741981,5.0,13.62,2.0
INV-M3-2,20GH1CA313,28,11,GCDT_287,5.0,83.27328873,1348.333333,6.472,0.208774194,4.305555556,0.8988888888888888,67.17874196,6.0,9.31,2.0
INV-M3-2,20GH1CA150,14,6,GCDT_293,4.0,65.30776993,1348.333333,8.09,0.199753086,3.446808511,0.6885106382978723,39.06797054,57.0,33.28,1.0
INV-M3-2,20GH1CA021,21,2,GCDT_203,5.0,70.94801223,1353.333333,6.496,0.208205128,3.466666667,0.7217777777777777,41.48148148,4.0,32.52,2.0
INV-M3-2,20GH1CA024,24,2,GCDT_019,5.0,79.69170541,1357.083333,6.514,0.283217391,4.259259259,1.2062962962962962,55.49497359,,17.82,2.0
INV-M3-2,20GH1CA353,13,12,ROJO_SEDA,4.0,81.56382713,1360.416667,8.1625,0.216225166,3.973684211,0.8592105263157894,63.76953125,2.0,11.17,1.0
INV-M3-2,20GH1CA149,13,6,GCDT_172,4.0,70.77289457,1362.083333,8.1725,0.238613139,2.209677419,0.527258064516129,45.45328142,6.0,25.73,1.0
INV-M3-2,20GH1CA101,33,4,GCDT_002,4.0,79.12667946,1374.166667,8.245,0.152685185,4.075471698,0.6222641509433962,64.83192451,1.0,9.19,1.0
INV-M3-2,20GH1CA126,11,5,GCDT_160,4.0,73.07437652,1379.583333,8.2775,0.309439252,2.14,0.6622,54.2164729,2.0,15.76,1.0
INV-M3-2,20GH1CA210,6,8,GCDT_280,5.0,78.10734463,1382.5,6.636,0.269756098,3.416666667,0.9216666666666666,57.09860609,17.0,15.63,2.0
INV-M3-2,20GH1CA293,21,10,GCDT_140,5.0,64.0655106,1385.416667,6.65,0.195588235,2.207792208,0.4318181818181818,40.73257381,2.0,29.73,2.0
INV-M3-2,20GH1CA307,34,11,GCDT_055,4.0,79.42964002,1415.833333,8.495,0.191977401,3.847826087,0.738695652173913,56.40770252,,17.46,1.0
INV-M3-2,20GH1CA147,11,6,GCDT_119,5.0,70.806418,1415.833333,6.796,0.217820513,2.08,0.4530666666666666,33.06412377,23.0,54.78,2.0
INV-M3-2,20GH1CA230,26,8,GCDT_139,5.0,77.46224927,1432.083333,6.874,0.174467005,3.517857143,0.6137499999999999,61.15658363,9.0,11.83,2.0
INV-M3-2,20GH1CA135,2,5,GCDT_028,5.0,71.88545151,1432.916667,6.878,0.260530303,2.808510638,0.7317021276595744,52.19304902,18.0,18.05,2.0
INV-M3-2,20GH1CA362,22,12,GCDT_179,4.0,62.65147405,1443.333333,8.66,0.20742515,2.141025641,0.4441025641025641,34.63307339,23.0,44.73,1.0
INV-M3-2,20GH1CA379,30,13,GCDT_069,4.0,81.93624557,1445.833333,8.675,0.257037037,3.552631579,0.9131578947368422,64.48615499,7.0,11.46,1.0
INV-M3-2,20GH1CA045,24,3,GCDT_211,4.0,84.22712934,1446.25,8.6775,0.251521739,3.942857143,0.9917142857142858,69.1021302,,9.02,1.0
INV-M3-2,20GH1CA068,1,3,GCDT_286,4.0,76.49901164,1451.25,8.7075,0.247021277,3.279069767,0.8099999999999999,53.91640867,14.0,19.07,1.0
INV-M3-2,20GH1CA181,24,7,GCDT_055,5.0,,1459.583333,7.006,0.189351351,3.363636364,0.636909090909091,,2.0,,2.0
INV-M3-2,20GH1CA120,17,5,GCDT_130,2.0,76.54105859,1464.166667,17.57,0.223821656,3.738095238,0.8366666666666667,57.31528299,2.0,15.4,0.0
INV-M3-2,20GH1CA254,19,9,DOR_390,4.0,70.71457246,1467.916667,8.8075,0.225833333,2.644067797,0.5971186440677966,42.22701666,5.0,33.61,1.0
INV-M3-2,20GH1CA239,34,9,GCDT_213,4.0,71.54438589,1470.833333,8.825,,,0.6303571428571428,52.14180207,1.0,18.36,1.0
INV-M3-2,20GH1CA291,19,10,GCDT_129,5.0,79.9729973,1480.833333,7.108,0.265223881,3.722222222,0.9872222222222222,53.10818888,,22.48,2.0
INV-M3-2,20GH1CA142,6,6,GCDT_123,3.0,77.39073994,1490.416667,11.92333333,0.257338129,3.861111111,0.9936111111111112,61.1766718,3.0,12.25,1.0
INV-M3-2,20GH1CA121,16,5,GCDT_287,4.0,83.68298368,1495.833333,8.975,0.267910448,4.466666667,1.1966666666666665,60.35642233,8.0,16.58,1.0
INV-M3-2,20GH1CA031,31,2,GCDT_270,5.0,81.31051565,1504.583333,7.222,0.256099291,3.710526316,0.9502631578947368,55.02895459,,21.21,2.0
INV-M3-2,20GH1CA145,9,6,GCDT_025,5.0,74.87562189,1505.0,7.224,0.194193548,2.695652174,0.5234782608695652,57.47016706,1.0,14.61,2.0
INV-M3-2,20GH1CA263,10,9,GCDT_265,5.0,81.32088059,1523.75,7.314,0.204301676,2.753846154,0.5626153846153846,68.24034335,,8.62,2.0
INV-M3-2,20GH1CA284,12,10,GCDT_290,5.0,70.71290944,1529.166667,7.34,0.23081761,3.975,0.9175000000000001,42.27623546,2.0,34.91,2.0
INV-M3-2,20GH1CA032,32,2,SMR_155,4.0,77.93190416,1545.0,9.27,0.285230769,3.421052632,0.9757894736842104,59.51845907,1.0,14.72,1.0
INV-M3-2,20GH1CA127,10,5,GCDT_216,3.0,70.56589442,1548.333333,12.38666667,0.252789116,2.94,0.7432,49.69243113,7.0,22.12,1.0
INV-M3-2,20GH1CA180,25,7,GCDT_238,5.0,75.5899105,1548.333333,7.432,0.256275862,2.457627119,0.6298305084745762,46.08706437,6.0,31.47,2.0
INV-M3-2,20GH1CA319,22,11,GCDT_138,5.0,75.18057785,1561.25,7.494,0.302177419,3.1,0.93675,53.07365439,1.0,20.76,2.0
INV-M3-2,20GH1CA193,12,7,GCDT_151,4.0,74.5930925,1565.833333,9.395,0.335535714,2.333333333,0.7829166666666666,49.16274202,43.0,26.06,1.0
INV-M3-2,20GH1CA370,30,12,GCDT_276,5.0,81.27567568,1566.25,7.518,0.219824561,3.352941176,0.7370588235294119,64.58762887,3.0,11.95,2.0
INV-M3-2,20GH1CA177,28,7,GCDT_008,5.0,74.328594,1568.333333,7.528,0.313666667,2.222222222,0.697037037037037,51.76017602,25.0,22.08,2.0
INV-M3-2,20GH1CA302,30,10,GCDT_195,5.0,69.71375808,1572.916667,7.55,0.311983471,2.813953488,0.877906976744186,45.23666866,13.0,29.3,2.0
INV-M3-2,20GH1CA089,21,4,GCDT_288,4.0,82.16227975,1573.75,9.4425,0.179004739,4.306122449,0.7708163265306123,69.23923006,16.0,8.58,1.0
INV-M3-2,20GH1CA047,22,3,GCDT_259,5.0,75.6195044,1576.666667,7.568,0.245714286,3.347826087,0.822608695652174,54.9600581,5.0,18.81,2.0
INV-M3-2,20GH1CA020,20,2,GCDT_081,5.0,74.95552481,1580.0,7.584,0.228433735,3.608695652,0.8243478260869566,56.64774425,3.0,16.35,2.0
INV-M3-2,20GH1CA190,15,7,GCDT_292,5.0,75.29527559,1593.75,7.65,0.258445946,3.288888889,0.85,55.20277096,2.0,18.49,2.0
INV-M3-2,20GH1CA124,13,5,GCDT_180,5.0,68.7981372,1600.416667,7.682,0.261292517,2.578947368,0.6738596491228069,46.42813973,,26.9,2.0
INV-M3-2,20GH1CA137,1,6,GCDT_281,4.0,75.53129265,1614.166667,9.685,0.276714286,2.692307692,0.745,51.45437641,6.0,24.0,1.0
INV-M3-2,20GH1CA001,1,2,DOR_390,4.0,73.2317532,1622.083333,9.7325,0.208181818,3.816326531,0.7944897959183673,40.81996435,1.0,42.21,1.0
INV-M3-2,20GH1CA200,5,7,GCDT_050,5.0,77.0571152,1658.333333,7.96,0.232748538,2.85,0.6633333333333333,59.08551069,3.0,15.71,2.0
INV-M3-2,20GH1CA013,13,2,GCDT_049,4.0,73.92265193,1672.5,10.035,0.260649351,3.347826087,0.8726086956521739,55.78098944,8.0,17.66,1.0
INV-M3-2,20GH1CA194,11,7,GCDT_217,5.0,74.19830446,1677.5,8.052,0.238224852,2.913793103,0.6941379310344827,52.75157233,2.0,22.06,2.0
INV-M3-2,20GH1CA369,29,12,GCDT_202,3.0,78.68217054,1691.666667,13.53333333,0.212565445,4.441860465,0.944186046511628,69.43731828,,6.87,1.0
INV-M3-2,20GH1CA368,28,12,GCDT_024,4.0,77.70054481,1723.333333,10.34,0.204752475,3.960784314,0.8109803921568627,62.81895504,6.0,12.61,1.0
INV-M3-2,20GH1CA261,12,9,GCDT_038,5.0,79.36749857,1735.833333,8.332,0.207263682,3.79245283,0.7860377358490566,57.67686557,,19.74,2.0
INV-M3-2,20GH1CA376,33,13,ROJO_SEDA,4.0,82.26600985,1739.583333,10.4375,0.201690821,4.5,0.907608695652174,70.20346393,10.0,8.72,1.0
INV-M3-2,20GH1CA198,7,7,SEN_118,4.0,82.26600985,1739.583333,10.4375,0.278333333,3.409090909,0.9488636363636364,59.57477169,3.0,19.33,1.0
INV-M3-2,20GH1CA060,9,3,GCDT_108,4.0,74.69752762,1775.0,10.65,0.297902098,2.102941176,0.6264705882352941,53.31664581,2.0,22.87,1.0
INV-M3-2,20GH1CA009,9,2,GCDT_111,5.0,80.47016275,1854.166667,8.9,0.254285714,3.804347826,0.967391304347826,64.18577816,2.0,14.03,2.0
INV-M3-2,20GH1CA104,33,5,GCDT_188,5.0,72.12931996,1887.083333,9.058,0.184857143,2.663043478,0.49228260869565216,54.23302598,10.0,20.72,2.0
INV-M3-2,20GH1CA257,16,9,GCDT_004,5.0,79.17898765,1896.666667,9.104,0.252888889,2.950819672,0.7462295081967214,58.64467921,,20.13,2.0
INV-M3-2,20GH1CA260,13,9,GCDT_094,5.0,82.94740621,1925.416667,9.242,0.256722222,3.461538462,0.8886538461538461,60.20062533,22.0,21.05,2.0
INV-M3-2,20GH1CA373,33,12,GCDT_158,4.0,75.74565716,1925.833333,11.555,0.264114286,3.571428571,0.943265306122449,56.90716572,14.0,20.2,1.0
INV-M3-2,20GH1CA015,15,2,GCDT_126,4.0,75.81827064,1940.0,11.64,0.235151515,3.735849057,0.8784905660377359,49.87680771,22.0,31.94,1.0
INV-M3-2,20GH1CA287,15,10,GCDT_173,4.0,72.37043852,1966.666667,11.8,0.234825871,2.544303797,0.5974683544303798,50.38428693,1.0,28.46,1.0
INV-M3-2,20GH1CA397,12,13,GCDT_240,4.0,77.50402576,2005.416667,12.0325,0.281461988,3.489795918,0.9822448979591837,50.47189597,24.0,33.26,1.0
INV-M3-2,20GH1CA029,29,2,GCDT_136,5.0,77.30496454,2043.75,9.81,0.268032787,4.815789474,1.2907894736842105,62.61169262,5.0,14.89,2.0
INV-M3-2,20GH1CA071,3,4,GCDT_197,5.0,79.40135179,2055.833333,9.868,0.223257919,4.70212766,1.0497872340425534,55.0546753,2.0,27.48,2.0
INV-M3-2,20GH1CA014,14,2,GCDT_003,5.0,75.29705149,2138.75,10.266,0.280491803,2.731343284,0.7661194029850746,56.79353839,5.0,22.21,2.0
INV-M3-2,20GH1CA115,22,5,GCDT_122,3.0,76.08632254,2174.166667,17.39333333,0.175100671,4.082191781,0.7147945205479452,62.30447761,5.0,15.17,1.0
INV-M3-2,20GH1CA176,29,7,GCDT_191,5.0,80.18737521,2175.416667,10.442,0.201583012,3.865671642,0.7792537313432836,65.51637596,6.0,14.58,2.0
INV-M3-2,20GH1CA281,9,10,GCDT_187,4.0,82.03686348,2188.333333,13.13,0.267959184,4.0,1.0718367346938775,62.13178753,11.0,20.51,1.0
INV-M3-2,20GH1CA171,34,7,GCDT_205,4.0,72.74098451,2210.416667,13.2625,0.217418033,2.652173913,0.5766304347826087,49.82156273,24.0,33.55,1.0
INV-M3-2,20GH1CA377,32,13,GCDT_115,5.0,65.75111432,2274.166667,10.916,0.220080645,2.917647059,0.6421176470588235,47.03145196,6.0,33.04,2.0
INV-M3-2,20GH1CA349,9,12,GCDT_260,4.0,78.13759555,2342.5,14.055,0.229469388,3.550724638,0.8147826086956521,61.30861505,2.0,19.75,1.0
INV-M3-2,20GH1CA231,27,8,GCDT_260,5.0,81.41106886,2408.75,11.562,0.240875,4.285714286,1.0323214285714286,64.79488904,5.0,18.21,2.0
INV-M3-2,20GH1CA108,29,5,GCDT_124,5.0,83.38068182,2445.833333,11.74,0.212681159,3.780821918,0.804109589041096,68.3989746,7.0,15.42,2.0
INV-M3-2,20GH1CA306,34,10,GCDT_275,3.0,76.2055436,2508.75,20.07,0.246762295,2.939759036,0.7254216867469879,60.02991027,2.0,21.29,1.0
INV-M3-2,20GH1CA341,1,12,GCDT_191,4.0,75.74115044,2852.916667,17.1175,0.22523026299999999,4.281690141,0.9643661971830986,57.3066622,1.0,29.08,1.0
INV-M3-2,20GH1CA375,34,13,GCDT_072,3.0,76.09582059,3110.416667,24.88333333,0.231832298,3.975308642,0.9216049382716051,58.52606821,23.0,29.45,1.0
INV-M3-2,20GH1CA034,34,2,GCDT_240,4.0,79.00026923,3667.916667,22.0075,0.285811688,3.85,1.100375,58.12095603,1.0,40.03,1.0
INV-M3-2,20GH1CA274,2,10,GCDT_006,5.0,,,,,,,,26.0,39.26,2.0
INV-M3-2,20GH1CA033,33,2,GCDT_041,4.0,,,,,2.538461538,,,4.0,7.04,1.0
INV-M3-2,20GH1CA170,34,6,GCDT_046,4.0,,,,,,,,5.0,21.17,1.0
INV-M3-2,20GH1CA384,25,13,GCDT_046,4.0,,,,,,,,,23.46,1.0
INV-M3-2,20GH1CA394,15,13,GCDT_048,4.0,,,,,,,,17.0,19.9,1.0
INV-M3-2,20GH1CA085,17,4,GCDT_066,4.0,,,,,3.769230769,,,3.0,8.76,1.0
INV-M3-2,20GH1CA008,8,2,GCDT_067,4.0,,,,,,,,,36.84,1.0
INV-M3-2,20GH1CA097,29,4,GCDT_084,4.0,,,,,2.98245614,,,5.0,,1.0
INV-M3-2,20GH1CA243,30,9,GCDT_087,3.0,,,,,,,,,18.7,1.0
INV-M3-2,20GH1CA226,22,8,GCDT_088,5.0,,,,,,,,1.0,12.7,2.0
INV-M3-2,20GH1CA112,25,5,GCDT_097,5.0,,,,,,,,,,2.0
INV-M3-2,20GH1CA344,4,12,GCDT_117,4.0,,,,,,,,,61.08,1.0
INV-M3-2,20GH1CA383,26,13,GCDT_135,4.0,,,,,,,,1.0,11.4,1.0
INV-M3-2,20GH1CA314,27,11,GCDT_143,4.0,,,,,,,,,12.28,1.0
INV-M3-2,20GH1CA197,8,7,GCDT_145,4.0,,,,,,,,8.0,16.53,1.0
INV-M3-2,20GH1CA240,33,9,GCDT_146,5.0,,,,,,,,,9.86,2.0
INV-M3-2,20GH1CA342,2,12,GCDT_150,5.0,,,,,,,,,21.35,2.0
INV-M3-2,20GH1CA123,14,5,GCDT_151,4.0,,,,,2.576923077,,,5.0,39.72,1.0
INV-M3-2,20GH1CA290,18,10,GCDT_152,5.0,,,,,,,,8.0,28.48,2.0
INV-M3-2,20GH1CA216,12,8,GCDT_162,5.0,,,,,2.816901408,,,,27.12,2.0
INV-M3-2,20GH1CA340,1,11,GCDT_182,4.0,,,,,,,,8.0,30.11,1.0
INV-M3-2,20GH1CA212,8,8,GCDT_183,4.0,,,,,2.55,,,7.0,,1.0
INV-M3-2,20GH1CA265,8,9,GCDT_184,5.0,,,,,,,,4.0,32.72,2.0
INV-M3-2,20GH1CA151,15,6,GCDT_199,4.0,,,,,,,,25.0,40.84,1.0
INV-M3-2,20GH1CA018,18,2,GCDT_207,4.0,,,,,,,,,22.7,1.0
INV-M3-2,20GH1CA058,11,3,GCDT_207,5.0,,,,,,,,,20.21,2.0
INV-M3-2,20GH1CA044,25,3,GCDT_212,4.0,,,,,,,,33.0,19.93,1.0
INV-M3-2,20GH1CA348,8,12,GCDT_223,4.0,,,,,,,,4.0,40.8,1.0
INV-M3-2,20GH1CA385,24,13,GCDT_226,4.0,,,,,,,,,25.68,1.0
INV-M3-2,20GH1CA279,7,10,GCDT_231,4.0,,,,,,,,1.0,13.98,1.0
INV-M3-2,20GH1CA361,21,12,GCDT_231,4.0,,,,,,,,,4.16,1.0
INV-M3-2,20GH1CA113,24,5,GCDT_244,5.0,,,,,,,,,9.0,2.0
INV-M3-2,20GH1CA075,7,4,GCDT_245,4.0,,,,,,,,26.0,12.95,1.0
INV-M3-2,20GH1CA016,16,2,GCDT_246,4.0,,,,,,,,65.0,30.05,1.0
INV-M3-2,20GH1CA238,34,8,GCDT_250,5.0,,,,,,,,6.0,23.04,2.0
INV-M3-2,20GH1CA084,16,4,GCDT_261,4.0,,,,,,,,,30.38,1.0
INV-M3-2,20GH1CA234,30,8,GCDT_267,3.0,,,,,,,,,,1.0
INV-M3-2,20GH1CA052,17,3,GCDT_268,5.0,,,,,,,,,25.04,2.0
INV-M3-2,20GH1CA259,14,9,GCDT_273,4.0,,,,,,,,,38.6,1.0
INV-M3-2,20GH1CA282,10,10,GCDT_274,4.0,,,,,,,,5.0,26.8,1.0
INV-M3-2,20GH1CA117,20,5,GCDT_300,5.0,,,,,,,,,15.1,2.0
INV-M3-2,20GH1CA249,24,9,VAP_001,4.0,,,,,,,,4.0,18.72,1.0
M3-AMBIENTE,20OUTCA288,16,10,GCDT_278,1.0,32.5,10.83333333,0.26,0.065,4.0,0.26,11.06382979,4.0,1.55,0.0
M3-AMBIENTE,20OUTCA351,11,12,GCDT_167,1.0,21.78217822,18.33333333,0.44,0.11,1.0,0.11,9.243697479,6.0,2.74,0.0
M3-AMBIENTE,20OUTCA382,27,13,GCDT_231,1.0,66.23376623,21.25,0.51,0.17,1.5,0.255,8.401976936,,5.3,0.0
M3-AMBIENTE,20OUTCA126,11,5,GCDT_119,3.0,61.37339056,59.58333333,0.476666667,0.119166667,2.4,0.286,8.496732026,1.0,14.5,1.0
M3-AMBIENTE,20OUTCA364,24,12,GCDT_277,3.0,51.03857567,71.66666667,0.573333333,0.086,2.222222222,0.19111111111111112,30.4964539,2.0,2.27,1.0
M3-AMBIENTE,20OUTCA275,3,10,GCDT_234,3.0,59.64912281,85.0,0.68,0.136,1.875,0.255,24.05660377,1.0,5.06,1.0
M3-AMBIENTE,20OUTCA080,12,4,GCDT_166,3.0,51.65876777,90.83333333,0.726666667,0.218,,,14.80978261,4.0,10.5,1.0
M3-AMBIENTE,20OUTCA061,8,3,GCDT_062,2.0,72.10526316,114.1666667,1.37,0.124545455,2.2,0.274,54.8,1.0,1.2,0.0
M3-AMBIENTE,20OUTCA342,2,12,GCDT_271,3.0,56.21301775,118.75,0.95,0.0890625,2.909090909,0.2590909090909091,34.3373494,5.0,3.23,1.0
M3-AMBIENTE,20OUTCA335,6,11,GCDT_231,3.0,78.47411444,120.0,0.96,0.18,2.0,0.36,42.54062038,,3.1,1.0
M3-AMBIENTE,20OUTCA005,5,2,GCDT_063,2.0,65.42750929,146.6666667,1.76,0.153043478,1.4375,0.22,45.24421594,3.0,2.4,0.0
M3-AMBIENTE,20OUTCA022,22,2,GCDT_208,3.0,54.85799701,152.9166667,1.223333333,0.193157895,1.117647059,0.21588235294117647,19.9564981,5.0,11.7,1.0
M3-AMBIENTE,20OUTCA331,10,11,GCDT_279,4.0,61.12956811,153.3333333,0.92,0.102222222,2.571428571,0.26285714285714284,44.17767107,5.0,2.31,1.0
M3-AMBIENTE,20OUTCA373,33,12,GCDT_263,3.0,58.76436782,170.4166667,1.363333333,0.151481481,3.0,0.45444444444444443,32.98387097,,5.44,1.0
M3-AMBIENTE,20OUTCA078,10,4,GCDT_236,3.0,67.58508914,173.75,1.39,0.101707317,2.411764706,0.24529411764705883,55.08586526,,1.4,1.0
M3-AMBIENTE,20OUTCA394,15,13,GCDT_278,3.0,64.23248882,179.5833333,1.436666667,0.095777778,2.8125,0.269375,45.7537155,,2.71,1.0
M3-AMBIENTE,20OUTCA274,2,10,GCDT_208,3.0,68.125,181.6666667,1.453333333,0.161481481,1.8,0.2906666666666667,35.76702215,1.0,5.79,1.0
M3-AMBIENTE,20OUTCA228,24,8,GCDT_209,1.0,60.13513514,185.4166667,4.45,0.193478261,1.916666667,0.37083333333333335,26.37818613,3.0,9.47,0.0
M3-AMBIENTE,20OUTCA348,8,12,GCDT_237,3.0,67.76034237,197.9166667,1.583333333,0.131944444,2.117647059,0.27941176470588236,50.05268704,1.0,2.48,1.0
M3-AMBIENTE,20OUTCA273,1,10,GCDT_142,4.0,38.08777429,202.5,1.215,0.151875,1.142857143,0.17357142857142857,16.36914786,2.0,16.93,1.0
M3-AMBIENTE,20OUTCA370,30,12,GCDT_171,2.0,63.65914787,211.6666667,2.54,0.137297297,2.055555556,0.2822222222222222,50.19762846,,2.14,0.0
M3-AMBIENTE,20OUTCA257,16,9,GCDT_072,3.0,45.75971731,215.8333333,1.726666667,0.136315789,1.407407407,0.19185185185185183,24.8441247,12.0,9.53,1.0
M3-AMBIENTE,20OUTCA222,18,8,GCDT_174,2.0,66.15776081,216.6666667,2.6,0.152941176,2.428571429,0.37142857142857144,40.34134988,2.0,5.03,0.0
M3-AMBIENTE,20OUTCA164,28,6,GCDT_298,3.0,72.03274216,220.0,1.76,0.150857143,2.692307692,0.4061538461538462,53.71312309,,2.5,1.0
M3-AMBIENTE,20OUTCA305,33,10,GCDT_057,4.0,71.51979566,233.3333333,1.4,0.147368421,2.111111111,0.3111111111111111,48.99387577,,3.6,1.0
M3-AMBIENTE,20OUTCA316,25,11,GCDT_091,1.0,68.32740214,240.0,5.76,0.185806452,3.1,0.576,53.53159851,1.0,2.33,0.0
M3-AMBIENTE,20OUTCA105,32,5,GCDT_182,2.0,55.8117195,242.0833333,2.905,0.187419355,1.631578947,0.3057894736842105,33.95675044,10.0,6.7,0.0
M3-AMBIENTE,20OUTCA302,30,10,GCDT_048,3.0,61.08870968,252.5,2.02,0.123673469,2.130434783,0.2634782608695652,36.97376449,5.0,6.47,1.0
M3-AMBIENTE,20OUTCA239,34,9,GCDT_181,1.0,75.52795031,253.3333333,6.08,0.168888889,3.0,0.5066666666666667,59.54946131,,2.16,0.0
M3-AMBIENTE,20OUTCA238,34,8,GCDT_192,2.0,57.24907063,256.6666667,3.08,0.157948718,3.0,0.47384615384615386,34.49048152,4.0,7.1,0.0
M3-AMBIENTE,20OUTCA221,17,8,GCDT_299,2.0,65.01580611,257.0833333,3.085,0.162368421,3.166666667,0.5141666666666667,37.37129013,1.0,7.02,0.0
M3-AMBIENTE,20OUTCA214,10,8,GCDT_301,4.0,61.96078431,263.3333333,1.58,0.119245283,3.3125,0.395,35.58558559,2.0,7.56,1.0
M3-AMBIENTE,20OUTCA027,27,2,GCDT_233,3.0,64.23505572,264.1666667,2.113333333,0.166842105,2.375,0.39625,35.88002264,2.0,7.8,1.0
